tid,attrName,label,ec-missing-value,ec-default-value,ec-top-value,ec-valid-number,ec-cardinality-vio,ec-lookup-attr,ec-valid-data-type,ec-unused-column,ec-pattern-value,ec-value-len,ec-value-len-Hampelx84,ec-value-len-evt,ec-value-len-1-5-IQR,ec-value-len-z-test,ec-value-len-trimmed-range,ec-value-len-winsorized-range
937,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
945,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
953,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
978,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
980,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
986,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
99,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
995,ounces,1,-1,-1,-1,1,0,0,0,0,0,1,1,0,1,0,0,0
1288,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1591,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1691,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1932,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2044,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2217,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2319,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
386,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
543,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1043,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1049,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1090,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
111,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1140,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
127,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1297,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1356,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1455,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1461,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
151,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1518,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1545,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1599,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1630,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1733,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1764,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1774,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1785,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1803,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1817,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1870,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1901,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1942,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1951,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1976,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1988,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2005,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2053,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2056,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2062,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2093,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2148,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2154,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2184,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2222,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2278,ounces,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2352,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2355,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2369,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2403,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2408,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
30,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
34,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
347,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
371,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
396,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
425,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
622,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
679,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
694,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
695,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
717,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
756,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
78,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
792,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
881,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
965,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
977,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
990,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1239,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
134,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1641,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
20,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2042,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2270,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2286,ounces,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
500,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1032,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
105,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
106,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1063,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1098,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1152,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1159,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1166,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1179,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1212,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1219,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1240,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1258,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1263,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1267,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1271,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1280,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1296,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1313,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1338,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1339,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1351,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1370,ounces,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1378,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1381,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1385,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1386,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1396,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1442,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1454,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1492,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1505,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1507,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1511,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1513,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1556,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1570,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1578,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1580,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1583,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1602,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
162,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
163,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1671,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
168,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1713,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
172,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1739,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
174,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1740,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1741,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1748,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1754,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
177,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1782,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1801,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1821,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1829,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1838,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1845,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
186,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1880,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1882,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1886,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1896,ounces,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1918,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1945,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1949,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1956,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1968,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1984,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2013,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
205,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2057,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
206,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
207,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2110,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2114,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2115,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2164,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2196,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2200,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2207,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2210,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2221,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2240,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2271,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2285,ounces,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2301,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2303,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2311,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2322,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2331,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2340,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2345,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
236,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2361,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2375,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
239,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2394,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2395,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
27,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
283,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
299,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
312,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
33,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
337,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
359,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
369,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
394,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
4,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
414,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
45,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
459,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
477,ounces,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
493,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
505,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
514,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
517,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
521,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
564,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
565,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
636,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
637,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
686,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
733,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
745,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
748,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
751,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
808,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
815,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
827,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
839,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
861,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
870,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
910,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
963,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
966,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
983,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1059,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1148,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1203,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
121,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1587,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1905,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2030,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2132,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2204,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2393,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
309,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
528,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
584,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
715,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
836,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
918,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
100,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
103,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1034,ounces,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1041,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1074,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1078,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1099,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1106,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1110,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1112,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1125,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
113,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1131,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1144,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1150,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1153,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1161,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1172,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1182,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1188,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1189,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
12,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
120,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
123,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1238,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1256,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1259,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1270,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1275,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1303,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1307,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1321,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1325,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
135,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1353,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1364,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1368,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1382,ounces,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1389,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1394,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1397,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1406,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1426,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1431,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
145,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1450,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1469,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1482,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1486,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1494,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1499,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1501,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1516,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1521,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1528,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1530,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1538,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
154,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1541,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1543,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1546,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1548,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1561,ounces,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1565,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1568,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1572,ounces,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1573,ounces,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,0,0,0
